Source 	 Sink 	 Weight
 AMG 	 LNC 	 0.7766786
 AMG 	 LNT 	 1.413935
 AMG 	 LOW 	 1.043543
 AMG 	 LRCX 	 1.063196
 AMG 	 LUK 	 0.8678979
 AMG 	 LUV 	 1.118379
 AMG 	 LVLT 	 1.034747
 AMG 	 LYB 	 0.9679386
 AMG 	 M 	 1.179564
 AMG 	 MA 	 0.9350263
 AMG 	 MAA 	 1.306843
 AMG 	 MAC 	 1.170133
 AMG 	 MAR 	 1.018205
 AMG 	 MAS 	 1.058009
 AMG 	 MAT 	 1.23278
 AMG 	 MCD 	 1.149301
 AMG 	 MCHP 	 1.020021
 AMG 	 MCK 	 1.13937
 AMG 	 MCO 	 0.826492
 AMG 	 MDLZ 	 1.113971
 AMG 	 MDT 	 1.120101
 AMG 	 MET 	 0.7975676
 AMG 	 MHK 	 0.9642845
 AMG 	 MJN 	 1.183653
 AMG 	 MKC 	 1.185008
 AMG 	 MLM 	 1.084043
 AMG 	 MMC 	 0.9005483
 AMG 	 MMM 	 1.011899
 AMG 	 MNK 	 1.176726
 AMG 	 MNST 	 1.427104
 AMG 	 MO 	 1.260942
 AMG 	 MON 	 1.065612
 AMG 	 MOS 	 1.070444
 AMG 	 MPC 	 1.17543
 AMG 	 MRK 	 1.081217
 AMG 	 MRO 	 1.046366
 AMG 	 MS 	 0.7278995
 AMG 	 MSFT 	 1.052979
 AMG 	 MSI 	 1.098247
 AMG 	 MTB 	 0.8578776
 AMG 	 MTD 	 0.9579079
 AMG 	 MU 	 1.08289
 AMG 	 MUR 	 1.037493
 AMG 	 MYL 	 1.164129
 AMG 	 NAVI 	 0.9835316
 AMG 	 NBL 	 1.06069
 AMG 	 NDAQ 	 1.031094
 AMG 	 NEE 	 1.329271
 AMG 	 NEM 	 1.361479
 AMG 	 NFLX 	 1.340257
 AMG 	 NFX 	 1.077352
 AMG 	 NI 	 1.368893
 AMG 	 NKE 	 1.285214
 AMG 	 NLSN 	 1.059061
 AMG 	 NOC 	 1.091602
 AMG 	 NOV 	 1.073662
 AMG 	 NRG 	 1.185183
 AMG 	 NSC 	 1.043968
 AMG 	 NTAP 	 1.071511
 AMG 	 NTRS 	 0.7525581
 AMG 	 NUE 	 0.9900235
 AMG 	 NVDA 	 1.207565
 AMG 	 NWL 	 0.9912
 AMG 	 NWS 	 0.946627
 AMG 	 NWSA 	 0.9380852
 AMG 	 O 	 1.362744
 AMG 	 OKE 	 1.097563
 AMG 	 OMC 	 0.9785318
 AMG 	 ORCL 	 0.9615896
 AMG 	 ORLY 	 1.149662
 AMG 	 OXY 	 1.066257
 AMG 	 PAYX 	 1.014471
 AMG 	 PBCT 	 0.8880339
 AMG 	 PCAR 	 0.8672101
 AMG 	 PCG 	 1.346999
 AMG 	 PCLN 	 1.017949
 AMG 	 PDCO 	 1.121989
 AMG 	 PEG 	 1.301204
 AMG 	 PEP 	 1.136365
 AMG 	 PFE 	 1.0895
 AMG 	 PFG 	 0.6895762
 AMG 	 PG 	 1.143752
 AMG 	 PGR 	 1.012371
 AMG 	 PH 	 0.9316951
 AMG 	 PHM 	 1.029901
 AMG 	 PKI 	 0.9568739
 AMG 	 PLD 	 1.124528
 AMG 	 PM 	 1.166277
 AMG 	 PNC 	 0.7896578
 AMG 	 PNR 	 0.9306286
 AMG 	 PNW 	 1.341137
 AMG 	 PPG 	 1.207321
 AMG 	 PPL 	 1.265626
 AMG 	 PRGO 	 1.226561
 AMG 	 PRU 	 0.7745984
 AMG 	 PSA 	 1.269638
 AMG 	 PSX 	 0.9770483
 AMG 	 PVH 	 1.10969
 AMG 	 PWR 	 1.098439
 AMG 	 PX 	 0.9372241
 AMG 	 PXD 	 1.094355
 AMG 	 QCOM 	 1.113346
 AMG 	 R 	 0.88257
 AMG 	 RAI 	 1.317891
 AMG 	 RCL 	 1.066872
 AMG 	 REG 	 1.225158
 AMG 	 REGN 	 1.135774
 AMG 	 RF 	 0.8279721
 AMG 	 RHI 	 1.025344
 AMG 	 RHT 	 1.039201
 AMG 	 RIG 	 1.087268
 AMG 	 RJF 	 0.7714577
 AMG 	 RL 	 1.164126
 AMG 	 ROK 	 0.9200749
 AMG 	 ROP 	 0.9192584
 AMG 	 ROST 	 1.291409
 AMG 	 RRC 	 1.190714
 AMG 	 RSG 	 1.124931
 AMG 	 RTN 	 1.144634
 AMG 	 SBUX 	 1.305295
 AMG 	 SCG 	 1.356165
 AMG 	 SCHW 	 0.7892135
 AMG 	 SEE 	 1.05394
 AMG 	 SHW 	 1.086345
 AMG 	 SIG 	 1.121973
 AMG 	 SJM 	 1.218425
 AMG 	 SLB 	 1.017123
 AMG 	 SLG 	 1.041241
 AMG 	 SNA 	 0.9783211
 AMG 	 SNI 	 1.106523
 AMG 	 SNPS 	 1.02368
 AMG 	 SO 	 1.384926
 AMG 	 SPG 	 1.199148
 AMG 	 SPGI 	 0.8734113
 AMG 	 SPLS 	 1.14765
 AMG 	 SRCL 	 1.246645
 AMG 	 SRE 	 1.235364
 AMG 	 STI 	 0.8184234
 AMG 	 STT 	 0.7705065
 AMG 	 STX 	 1.087882
 AMG 	 STZ 	 1.204855
 AMG 	 SWK 	 0.9203629
 AMG 	 SWKS 	 1.025116
 AMG 	 SYK 	 1.113647
 AMG 	 SYMC 	 1.150774
 AMG 	 SYY 	 1.227182
 AMG 	 T 	 1.164215
 AMG 	 TAP 	 1.165051
 AMG 	 TDC 	 1.025053
 AMG 	 TDG 	 1.138436
 AMG 	 TEL 	 0.8570515
 AMG 	 TGNA 	 0.9966102
 AMG 	 TGT 	 1.206907
 AMG 	 TIF 	 1.027596
 AMG 	 TJX 	 1.106188
 AMG 	 TMK 	 1.108355
 AMG 	 TMO 	 0.9563088
 AMG 	 TRIP 	 1.163195
 AMG 	 TROW 	 0.7342243
 AMG 	 TRV 	 1.021321
 AMG 	 TSCO 	 1.114472
 AMG 	 TSN 	 1.321419
 AMG 	 TSO 	 1.090803
 AMG 	 TSS 	 1.037341
 AMG 	 TWX 	 1.163009
 AMG 	 TXN 	 0.9916198
 AMG 	 TXT 	 0.9776083
 AMG 	 UAA 	 1.250738
 AMG 	 UAL 	 1.128423
 AMG 	 UDR 	 1.263865
 AMG 	 UHS 	 1.165277
 AMG 	 ULTA 	 1.195001
 AMG 	 UNH 	 1.09357
 AMG 	 UNM 	 0.8158259
 AMG 	 UNP 	 1.213782
 AMG 	 UPS 	 1.035197
 AMG 	 URI 	 0.9595076
 AMG 	 USB 	 0.788543
 AMG 	 UTX 	 0.9649394
 AMG 	 V 	 1.299808
 AMG 	 VAR 	 1.11568
 AMG 	 VFC 	 1.071355
 AMG 	 VIAB 	 1.096812
 AMG 	 VLO 	 1.082411
 AMG 	 VMC 	 1.02292
 AMG 	 VNO 	 1.098825
 AMG 	 VRSK 	 1.101306
 AMG 	 VRSN 	 1.045943
 AMG 	 VRTX 	 1.17331
 AMG 	 VTR 	 1.328008
 AMG 	 VZ 	 1.163325
 AMG 	 WAT 	 1.062524
 AMG 	 WBA 	 1.14805
 AMG 	 WDC 	 1.037395
 AMG 	 WEC 	 1.372367
 AMG 	 WFC 	 0.8198523
 AMG 	 WFM 	 1.274802
 AMG 	 WHR 	 1.023601
 AMG 	 WM 	 1.175634
 AMG 	 WMB 	 1.101688
 AMG 	 WMT 	 1.245696
 AMG 	 WU 	 0.9770757
 AMG 	 WY 	 0.9929775
 AMG 	 WYN 	 1.017206
 AMG 	 WYNN 	 1.136881
 AMG 	 XEC 	 1.048557
 AMG 	 XEL 	 1.372012
 AMG 	 XL 	 1.068204
 AMG 	 XLNX 	 1.10959
 AMG 	 XOM 	 1.021559
 AMG 	 XRAY 	 1.082177
 AMG 	 XRX 	 1.021558
 AMG 	 XYL 	 0.937655
 AMG 	 YHOO 	 1.082636
 AMG 	 YUM 	 1.189768
 AMG 	 ZBH 	 1.070953
 AMG 	 ZION 	 0.8137214
 AMG 	 ZTS 	 1.119598
 AMGN 	 AMP 	 0.9730224
 AMGN 	 AMT 	 1.149411
 AMGN 	 AMZN 	 1.174743
 AMGN 	 AN 	 1.113205
 AMGN 	 ANTM 	 1.087867
 AMGN 	 AON 	 1.084908
 AMGN 	 APA 	 1.210898
 AMGN 	 APC 	 1.212846
 AMGN 	 APD 	 1.098807
 AMGN 	 APH 	 1.282058
 AMGN 	 ARE 	 1.199751
 AMGN 	 ARNC 	 1.327265
 AMGN 	 ATVI 	 1.193465
 AMGN 	 AVB 	 1.228077
 AMGN 	 AVGO 	 1.104477
 AMGN 	 AVY 	 1.08781
 AMGN 	 AWK 	 1.26058
 AMGN 	 AXP 	 1.122489
 AMGN 	 AYI 	 1.167704
 AMGN 	 AZO 	 1.144951
 AMGN 	 BA 	 1.091017
 AMGN 	 BAC 	 1.065933
 AMGN 	 BAX 	 1.27284
 AMGN 	 BBBY 	 1.172017
 AMGN 	 BBT 	 1.049708
 AMGN 	 BBY 	 1.265246
 AMGN 	 BCR 	 1.094444
 AMGN 	 BDX 	 1.027244
 AMGN 	 BEN 	 1.035452
 AMGN 	 BF.B 	 1.296441
 AMGN 	 BHI 	 1.243963
 AMGN 	 BIIB 	 0.9417631
 AMGN 	 BK 	 1.038706
 AMGN 	 BLK 	 0.9941404
 AMGN 	 BLL 	 1.148526
 AMGN 	 BMY 	 1.032603
 AMGN 	 BRK.B 	 0.977956
 AMGN 	 BSX 	 1.040415
 AMGN 	 BWA 	 1.144464
 AMGN 	 BXP 	 1.126235
 AMGN 	 C 	 1.024615
 AMGN 	 CA 	 1.0385
 AMGN 	 CAG 	 1.317183
 AMGN 	 CAH 	 0.9581566
 AMGN 	 CAT 	 1.150624
 AMGN 	 CB 	 1.03962
 AMGN 	 CBG 	 1.068069
 AMGN 	 CBOE 	 1.239787
 AMGN 	 CBS 	 1.163446
 AMGN 	 CCI 	 1.226055
 AMGN 	 CCL 	 1.116125
 AMGN 	 CELG 	 1.059596
 AMGN 	 CERN 	 1.110046
 AMGN 	 CF 	 1.40026
 AMGN 	 CHD 	 1.33344
 AMGN 	 CHK 	 1.28994
 AMGN 	 CHRW 	 1.177229
 AMGN 	 CHTR 	 1.19356
 AMGN 	 CI 	 1.135627
 AMGN 	 CINF 	 1.068688
 AMGN 	 CL 	 1.141488
 AMGN 	 CLX 	 1.244427
 AMGN 	 CMA 	 1.117459
 AMGN 	 CMCSA 	 1.285123
 AMGN 	 CME 	 1.130075
 AMGN 	 CMG 	 1.283736
 AMGN 	 CMI 	 1.165857
 AMGN 	 CMS 	 1.274805
 AMGN 	 CNC 	 1.258075
 AMGN 	 CNP 	 1.185064
 AMGN 	 COF 	 1.072598
 AMGN 	 COG 	 1.249867
 AMGN 	 COH 	 1.234459
 AMGN 	 COL 	 1.117161
 AMGN 	 COO 	 1.146571
 AMGN 	 COP 	 1.199246
 AMGN 	 COST 	 1.204511
 AMGN 	 COTY 	 1.286987
 AMGN 	 CPB 	 1.243983
 AMGN 	 CRM 	 1.129876
 AMGN 	 CSCO 	 1.136991
 AMGN 	 CSX 	 1.16855
 AMGN 	 CTAS 	 1.082672
 AMGN 	 CTL 	 1.197952
 AMGN 	 CTSH 	 1.109798
 AMGN 	 CTXS 	 1.162256
 AMGN 	 CVS 	 1.08061
 AMGN 	 CVX 	 1.17467
 AMGN 	 CXO 	 1.212239
 AMGN 	 D 	 1.260505
 AMGN 	 DAL 	 1.116148
 AMGN 	 DD 	 1.19514
 AMGN 	 DE 	 1.223086
 AMGN 	 DFS 	 1.074156
 AMGN 	 DG 	 1.23368
 AMGN 	 DGX 	 1.044727
 AMGN 	 DHI 	 1.136971
 AMGN 	 DHR 	 1.111367
 AMGN 	 DIS 	 1.08654
 AMGN 	 DISCA 	 1.275889
 AMGN 	 DISCK 	 1.270053
 AMGN 	 DISH 	 1.143077
 AMGN 	 DLPH 	 1.153596
 AMGN 	 DLR 	 1.263294
 AMGN 	 DLTR 	 1.221339
 AMGN 	 DOV 	 1.165524
 AMGN 	 DOW 	 1.125556
 AMGN 	 DPS 	 1.197646
 AMGN 	 DRI 	 1.234376
 AMGN 	 DTE 	 1.244803
 AMGN 	 DUK 	 1.297473
 AMGN 	 DVA 	 1.102729
 AMGN 	 DVN 	 1.233592
 AMGN 	 DXC 	 1.258155
 AMGN 	 EA 	 1.190596
 AMGN 	 EBAY 	 1.299499
 AMGN 	 ECL 	 1.065354
 AMGN 	 ED 	 1.319357
 AMGN 	 EFX 	 1.080458
 AMGN 	 EIX 	 1.279966
 AMGN 	 EL 	 1.144783
 AMGN 	 EMN 	 1.18519
 AMGN 	 EMR 	 1.121882
 AMGN 	 EOG 	 1.214533
 AMGN 	 EQIX 	 1.158005
 AMGN 	 EQR 	 1.224962
 AMGN 	 EQT 	 1.243434
 AMGN 	 ES 	 1.27154
 AMGN 	 ESRX 	 1.082417
 AMGN 	 ESS 	 1.209979
 AMGN 	 ETFC 	 1.063189
 AMGN 	 ETN 	 1.107996
 AMGN 	 ETR 	 1.2716
 AMGN 	 EVHC 	 1.312979
 AMGN 	 EW 	 1.254014
 AMGN 	 EXC 	 1.277904
 AMGN 	 EXPD 	 1.165139
 AMGN 	 EXPE 	 1.141684
 AMGN 	 EXR 	 1.267785
 AMGN 	 F 	 1.100563
 AMGN 	 FAST 	 1.146933
 AMGN 	 FB 	 1.116501
 AMGN 	 FBHS 	 1.070111
 AMGN 	 FCX 	 1.243213
 AMGN 	 FDX 	 1.090822
 AMGN 	 FE 	 1.278212
 AMGN 	 FFIV 	 1.171537
 AMGN 	 FIS 	 1.065102
 AMGN 	 FISV 	 0.9998718
 AMGN 	 FITB 	 1.059319
 AMGN 	 FL 	 1.230124
 AMGN 	 FLIR 	 1.155047
 AMGN 	 FLR 	 1.160146
 AMGN 	 FLS 	 1.178421
 AMGN 	 FMC 	 1.193833
 AMGN 	 FOX 	 1.140949
 AMGN 	 FOXA 	 1.153974
 AMGN 	 FRT 	 1.180039
 AMGN 	 FTI 	 1.183354
 AMGN 	 GD 	 1.041625
 AMGN 	 GE 	 1.083049
 AMGN 	 GGP 	 1.176579
 AMGN 	 GILD 	 0.9418444
 AMGN 	 GIS 	 1.20385
 AMGN 	 GLW 	 1.101292
 AMGN 	 GM 	 1.144294
 AMGN 	 GOOG 	 1.085938
 AMGN 	 GOOGL 	 1.085067
 AMGN 	 GPC 	 1.064386
 AMGN 	 GPN 	 1.234531
 AMGN 	 GPS 	 1.267197
 AMGN 	 GRMN 	 1.195733
 AMGN 	 GS 	 1.009996
 AMGN 	 GT 	 1.086052
 AMGN 	 GWW 	 1.179713
 AMGN 	 HAL 	 1.19497
 AMGN 	 HAS 	 1.218329
 AMGN 	 HBAN 	 1.069826
 AMGN 	 HBI 	 1.368777
 AMGN 	 HCA 	 1.166756
 AMGN 	 HCN 	 1.280034
 AMGN 	 HCP 	 1.277123
 AMGN 	 HD 	 1.053752
 AMGN 	 HES 	 1.222387
 AMGN 	 HIG 	 1.106431
 AMGN 	 HOG 	 1.20595
 AMGN 	 HOLX 	 1.050717
 AMGN 	 HON 	 1.020774
 AMGN 	 HP 	 1.246717
 AMGN 	 HPQ 	 1.322079
 AMGN 	 HRB 	 1.222606
 AMGN 	 HRL 	 1.352306
 AMGN 	 HRS 	 1.117151
 AMGN 	 HSIC 	 1.003833
 AMGN 	 HST 	 1.153893
 AMGN 	 HSY 	 1.247842
 AMGN 	 HUM 	 1.188823
 AMGN 	 IBM 	 1.137503
 AMGN 	 ICE 	 1.360793
 AMGN 	 IDXX 	 1.265927
 AMGN 	 IFF 	 1.117096
 AMGN 	 ILMN 	 1.055273
 AMGN 	 INCY 	 0.9548129
 AMGN 	 INTC 	 1.09453
 AMGN 	 INTU 	 1.066895
 AMGN 	 IP 	 1.122238
 AMGN 	 IPG 	 1.083475
 AMGN 	 IR 	 1.101457
 AMGN 	 IRM 	 1.247795
 AMGN 	 ISRG 	 1.132294
 AMGN 	 IT 	 1.12841
 AMGN 	 ITW 	 1.017677
 AMGN 	 IVZ 	 0.9828926
 AMGN 	 JBHT 	 1.137282
 AMGN 	 JCI 	 1.141025
 AMGN 	 JEC 	 1.145577
 AMGN 	 JNJ 	 0.9252133
 AMGN 	 JNPR 	 1.211988
 AMGN 	 JPM 	 0.9998973
 AMGN 	 JWN 	 1.281086
 AMGN 	 K 	 1.216038
 AMGN 	 KEY 	 1.076964
 AMGN 	 KIM 	 1.161083
 AMGN 	 KLAC 	 1.200598
 AMGN 	 KMB 	 1.139818
 AMGN 	 KMI 	 1.212524
 AMGN 	 KMX 	 1.121637
 AMGN 	 KO 	 1.226553
 AMGN 	 KORS 	 1.312078
 AMGN 	 KR 	 1.35828
 AMGN 	 KSS 	 1.320517
 AMGN 	 KSU 	 1.199476
 AMGN 	 L 	 1.115364
 AMGN 	 LB 	 1.231119
 AMGN 	 LEG 	 1.104803
 AMGN 	 LEN 	 1.132323
 AMGN 	 LH 	 1.047522
 AMGN 	 LKQ 	 1.145749
 AMGN 	 LLL 	 1.140879
 AMGN 	 LLY 	 1.02874
 AMGN 	 LMT 	 1.084959
 AMGN 	 LNC 	 1.052456
 AMGN 	 LNT 	 1.36418
 AMGN 	 LOW 	 1.12041
 AMGN 	 LRCX 	 1.081772
 AMGN 	 LUK 	 1.089794
 AMGN 	 LUV 	 1.142926
 AMGN 	 LVLT 	 1.137944
 AMGN 	 LYB 	 1.162486
 AMGN 	 M 	 1.269955
 AMGN 	 MA 	 1.035971
 AMGN 	 MAA 	 1.205628
 AMGN 	 MAC 	 1.17537
 AMGN 	 MAR 	 1.066348
 AMGN 	 MAS 	 1.123595
 AMGN 	 MAT 	 1.284438
 AMGN 	 MCD 	 1.149797
 AMGN 	 MCHP 	 1.101492
 AMGN 	 MCK 	 0.9915734
 AMGN 	 MCO 	 1.015326
 AMGN 	 MDLZ 	 1.16749
 AMGN 	 MDT 	 0.9804402
 AMGN 	 MET 	 1.064276
 AMGN 	 MHK 	 1.033752
 AMGN 	 MJN 	 1.243235
 AMGN 	 MKC 	 1.187841
 AMGN 	 MLM 	 1.158499
 AMGN 	 MMC 	 0.9776702
 AMGN 	 MMM 	 1.053613
 AMGN 	 MNK 	 1.064397
 AMGN 	 MNST 	 1.39332
 AMGN 	 MO 	 1.211425
 AMGN 	 MON 	 1.164556
 AMGN 	 MOS 	 1.255387
 AMGN 	 MPC 	 1.262064
 AMGN 	 MRK 	 0.932235
 AMGN 	 MRO 	 1.249368
 AMGN 	 MS 	 1.004585
 AMGN 	 MSFT 	 1.097331
 AMGN 	 MSI 	 1.145106
 AMGN 	 MTB 	 1.08635
 AMGN 	 MTD 	 0.9866363
 AMGN 	 MU 	 1.171874
 AMGN 	 MUR 	 1.242697
 AMGN 	 MYL 	 1.071522
 AMGN 	 NAVI 	 1.173587
 AMGN 	 NBL 	 1.211202
 AMGN 	 NDAQ 	 1.088493
 AMGN 	 NEE 	 1.248588
 AMGN 	 NEM 	 1.38584
 AMGN 	 NFLX 	 1.356555
 AMGN 	 NFX 	 1.24511
 AMGN 	 NI 	 1.332425
 AMGN 	 NKE 	 1.303997
 AMGN 	 NLSN 	 1.114913
 AMGN 	 NOC 	 1.081679
 AMGN 	 NOV 	 1.263029
 AMGN 	 NRG 	 1.272973
 AMGN 	 NSC 	 1.164671
 AMGN 	 NTAP 	 1.182521
 AMGN 	 NTRS 	 1.051023
 AMGN 	 NUE 	 1.14795
 AMGN 	 NVDA 	 1.239819
 AMGN 	 NWL 	 1.106205
 AMGN 	 NWS 	 1.094375
 AMGN 	 NWSA 	 1.081326
 AMGN 	 O 	 1.286679
 AMGN 	 OKE 	 1.230664
 AMGN 	 OMC 	 1.073439
 AMGN 	 ORCL 	 1.08628
 AMGN 	 ORLY 	 1.171415
 AMGN 	 OXY 	 1.186716
 AMGN 	 PAYX 	 1.031383
 AMGN 	 PBCT 	 1.091271
 AMGN 	 PCAR 	 1.058567
 AMGN 	 PCG 	 1.249361
 AMGN 	 PCLN 	 1.114547
 AMGN 	 PDCO 	 1.089043
 AMGN 	 PEG 	 1.253518
 AMGN 	 PEP 	 1.149253
 AMGN 	 PFE 	 0.9031417
 AMGN 	 PFG 	 1.023033
 AMGN 	 PG 	 1.153324
 AMGN 	 PGR 	 1.071915
 AMGN 	 PH 	 1.08442
 AMGN 	 PHM 	 1.166419
 AMGN 	 PKI 	 0.9778506
 AMGN 	 PLD 	 1.167621
 AMGN 	 PM 	 1.179709
 AMGN 	 PNC 	 1.03924
 AMGN 	 PNR 	 1.179561
 AMGN 	 PNW 	 1.257477
 AMGN 	 PPG 	 1.25574
 AMGN 	 PPL 	 1.23308
 AMGN 	 PRGO 	 1.127053
 AMGN 	 PRU 	 1.039515
 AMGN 	 PSA 	 1.214624
 AMGN 	 PSX 	 1.103302
 AMGN 	 PVH 	 1.245852
 AMGN 	 PWR 	 1.231038
 AMGN 	 PX 	 1.123154
 AMGN 	 PXD 	 1.225251
 AMGN 	 QCOM 	 1.149885
 AMGN 	 R 	 1.134079
 AMGN 	 RAI 	 1.313925
 AMGN 	 RCL 	 1.152163
 AMGN 	 REG 	 1.193938
 AMGN 	 REGN 	 0.8635805
 AMGN 	 RF 	 1.092831
 AMGN 	 RHI 	 1.124373
 AMGN 	 RHT 	 1.083047
 AMGN 	 RIG 	 1.299979
 AMGN 	 RJF 	 1.016707
 AMGN 	 RL 	 1.236499
 AMGN 	 ROK 	 1.144377
 AMGN 	 ROP 	 1.066103
 AMGN 	 ROST 	 1.274809
 AMGN 	 RRC 	 1.306441
 AMGN 	 RSG 	 1.138899
 AMGN 	 RTN 	 1.126417
 AMGN 	 SBUX 	 1.284591
 AMGN 	 SCG 	 1.266762
 AMGN 	 SCHW 	 1.041721
 AMGN 	 SEE 	 1.125857
 AMGN 	 SHW 	 1.100594
 AMGN 	 SIG 	 1.214399
 AMGN 	 SJM 	 1.227974
 AMGN 	 SLB 	 1.196501
 AMGN 	 SLG 	 1.114861
 AMGN 	 SNA 	 1.08652
 AMGN 	 SNI 	 1.202635
 AMGN 	 SNPS 	 1.067381
 AMGN 	 SO 	 1.295648
 AMGN 	 SPG 	 1.171684
 AMGN 	 SPGI 	 1.052522
 AMGN 	 SPLS 	 1.235422
 AMGN 	 SRCL 	 1.268757
 AMGN 	 SRE 	 1.215268
 AMGN 	 STI 	 1.049976
 AMGN 	 STT 	 1.015596
 AMGN 	 STX 	 1.183471
 AMGN 	 STZ 	 1.157406
 AMGN 	 SWK 	 1.041776
 AMGN 	 SWKS 	 1.081564
 AMGN 	 SYK 	 1.066163
 AMGN 	 SYMC 	 1.186989
 AMGN 	 SYY 	 1.210254
 AMGN 	 T 	 1.221356
 AMGN 	 TAP 	 1.241116
 AMGN 	 TDC 	 1.139785
 AMGN 	 TDG 	 1.201944
 AMGN 	 TEL 	 1.057188
 AMGN 	 TGNA 	 1.098105
 AMGN 	 TGT 	 1.254062
 AMGN 	 TIF 	 1.15293
 AMGN 	 TJX 	 1.125487
 AMGN 	 TMK 	 1.23955
 AMGN 	 TMO 	 0.8964571
 AMGN 	 TRIP 	 1.222821
 AMGN 	 TROW 	 1.042625
 AMGN 	 TRV 	 1.096923
 AMGN 	 TSCO 	 1.15757
 AMGN 	 TSN 	 1.286698
 AMGN 	 TSO 	 1.185088
 AMGN 	 TSS 	 1.062934
 AMGN 	 TWX 	 1.200386
 AMGN 	 TXN 	 1.063552
 AMGN 	 TXT 	 1.10462
 AMGN 	 UAA 	 1.275478
 AMGN 	 UAL 	 1.169575
 AMGN 	 UDR 	 1.214789
 AMGN 	 UHS 	 1.131986
 AMGN 	 ULTA 	 1.195429
 AMGN 	 UNH 	 1.010922
 AMGN 	 UNM 	 1.086008
 AMGN 	 UNP 	 1.252828
 AMGN 	 UPS 	 1.106098
 AMGN 	 URI 	 1.168827
 AMGN 	 USB 	 1.008788
 AMGN 	 UTX 	 1.136144
 AMGN 	 V 	 1.35461
 AMGN 	 VAR 	 1.043028
 AMGN 	 VFC 	 1.179372
 AMGN 	 VIAB 	 1.210629
 AMGN 	 VLO 	 1.150573
 AMGN 	 VMC 	 1.118926
 AMGN 	 VNO 	 1.159033
 AMGN 	 VRSK 	 1.165514
 AMGN 	 VRSN 	 1.139286
 AMGN 	 VRTX 	 1.009358
 AMGN 	 VTR 	 1.309426
 AMGN 	 VZ 	 1.191864
 AMGN 	 WAT 	 0.9483332
 AMGN 	 WBA 	 1.109196
 AMGN 	 WDC 	 1.149513
 AMGN 	 WEC 	 1.276069
 AMGN 	 WFC 	 1.024346
 AMGN 	 WFM 	 1.284744
 AMGN 	 WHR 	 1.132421
 AMGN 	 WM 	 1.136187
 AMGN 	 WMB 	 1.216072
 AMGN 	 WMT 	 1.22126
 AMGN 	 WU 	 1.105695
 AMGN 	 WY 	 1.129209
 AMGN 	 WYN 	 1.117407
 AMGN 	 WYNN 	 1.225676
 AMGN 	 XEC 	 1.186794
 AMGN 	 XEL 	 1.269705
 AMGN 	 XL 	 1.172955
 AMGN 	 XLNX 	 1.124577
 AMGN 	 XOM 	 1.111514
 AMGN 	 XRAY 	 1.059626
 AMGN 	 XRX 	 1.195497
 AMGN 	 XYL 	 1.11164
 AMGN 	 YHOO 	 1.163356
 AMGN 	 YUM 	 1.230662
 AMGN 	 ZBH 	 1.041292
 AMGN 	 ZION 	 1.096971
 AMGN 	 ZTS 	 1.025216
 AMP 	 AMT 	 1.158285
 AMP 	 AMZN 	 1.195063
 AMP 	 AN 	 0.9983441
 AMP 	 ANTM 	 1.091051
 AMP 	 AON 	 0.9525956
 AMP 	 APA 	 1.089972
 AMP 	 APC 	 1.053562
 AMP 	 APD 	 0.9811142
 AMP 	 APH 	 1.218477
 AMP 	 ARE 	 1.18918
 AMP 	 ARNC 	 1.25569
 AMP 	 ATVI 	 1.187876
 AMP 	 AVB 	 1.226788
 AMP 	 AVGO 	 1.071678
 AMP 	 AVY 	 0.9987479
 AMP 	 AWK 	 1.361411
 AMP 	 AXP 	 0.949121
 AMP 	 AYI 	 1.086093
 AMP 	 AZO 	 1.162132
 AMP 	 BA 	 0.9894929
 AMP 	 BAC 	 0.682691
 AMP 	 BAX 	 1.285976
 AMP 	 BBBY 	 0.9896568
 AMP 	 BBT 	 0.6843122
 AMP 	 BBY 	 1.17457
 AMP 	 BCR 	 1.190624
 AMP 	 BDX 	 1.115985
 AMP 	 BEN 	 0.681994
 AMP 	 BF.B 	 1.302649
 AMP 	 BHI 	 1.130406
 AMP 	 BIIB 	 1.129898
 AMP 	 BK 	 0.6915969
 AMP 	 BLK 	 0.7060921
 AMP 	 BLL 	 1.116384
 AMP 	 BMY 	 1.163658
 AMP 	 BRK.B 	 0.792137
 AMP 	 BSX 	 1.148176
 AMP 	 BWA 	 0.9566648
 AMP 	 BXP 	 1.051456
 AMP 	 C 	 0.6598286
 AMP 	 CA 	 0.9766765
 AMP 	 CAG 	 1.358668
 AMP 	 CAH 	 1.004211
 AMP 	 CAT 	 0.954231
 AMP 	 CB 	 0.9474942
 AMP 	 CBG 	 0.8690357
 AMP 	 CBOE 	 1.197375
 AMP 	 CBS 	 1.071254
 AMP 	 CCI 	 1.233943
 AMP 	 CCL 	 1.028098
 AMP 	 CELG 	 1.19159
 AMP 	 CERN 	 1.144353
 AMP 	 CF 	 1.321605
 AMP 	 CHD 	 1.363136
 AMP 	 CHK 	 1.159862
 AMP 	 CHRW 	 1.09609
 AMP 	 CHTR 	 1.125881
 AMP 	 CI 	 1.132441
 AMP 	 CINF 	 0.925211
 AMP 	 CL 	 1.11705
 AMP 	 CLX 	 1.275925
 AMP 	 CMA 	 0.7702257
 AMP 	 CMCSA 	 1.287286
 AMP 	 CME 	 0.9840984
 AMP 	 CMG 	 1.245224
 AMP 	 CMI 	 0.9827045
 AMP 	 CMS 	 1.383443
 AMP 	 CNC 	 1.298023
